#----------------------------------------------------------------------------------------------------------------------------
#                                                    Scaled Flux Density (erg/s/cm^2/A)
#                      ======================================================================================================
# Wavelength (A)        30 Myr       300 Myr      500 Myr      700 Myr      1 Gyr       1.25 Gyr     2.25 Gyr      13 Gyr
#----------------------------------------------------------------------------------------------------------------------------
  4575.2900390625     2.60690E+00  2.58387E+00  2.32464E+00  2.02862E+00  1.69941E+00  1.46800E+00  1.18536E+00  9.42200E-01
  4576.3500976562     2.59614E+00  2.57512E+00  2.31263E+00  2.01727E+00  1.68741E+00  1.45935E+00  1.18424E+00  9.42627E-01
  4577.3999023438     2.61780E+00  2.58499E+00  2.32150E+00  2.02106E+00  1.68909E+00  1.46023E+00  1.18168E+00  9.35237E-01
  4578.4599609375     2.60492E+00  2.56692E+00  2.30009E+00  1.99234E+00  1.66165E+00  1.42932E+00  1.14407E+00  8.93916E-01
  4579.5097656250     2.56951E+00  2.52546E+00  2.25011E+00  1.93432E+00  1.60545E+00  1.37116E+00  1.08511E+00  8.35810E-01
  4580.5698242188     2.55878E+00  2.49848E+00  2.21454E+00  1.89124E+00  1.56442E+00  1.33251E+00  1.05094E+00  8.05153E-01
  4581.6201171875     2.54621E+00  2.48179E+00  2.19572E+00  1.87365E+00  1.55841E+00  1.33694E+00  1.06633E+00  8.30876E-01
  4582.6801757812     2.48539E+00  2.44579E+00  2.15773E+00  1.84923E+00  1.55073E+00  1.34405E+00  1.09257E+00  8.75751E-01
  4583.7299804688     2.46027E+00  2.43292E+00  2.14269E+00  1.84085E+00  1.53743E+00  1.33402E+00  1.08736E+00  8.75654E-01
  4584.7900390625     2.52332E+00  2.47876E+00  2.19239E+00  1.88173E+00  1.55717E+00  1.34346E+00  1.07767E+00  8.47050E-01
  4585.8398437500     2.57745E+00  2.51724E+00  2.23862E+00  1.92179E+00  1.58709E+00  1.36312E+00  1.07848E+00  8.29142E-01
  4586.8999023438     2.57792E+00  2.51800E+00  2.24755E+00  1.93934E+00  1.61745E+00  1.39458E+00  1.10916E+00  8.60055E-01
  4587.9501953125     2.56089E+00  2.51629E+00  2.24899E+00  1.95406E+00  1.65070E+00  1.43724E+00  1.16308E+00  9.25253E-01
  4589.0097656250     2.55846E+00  2.53369E+00  2.26534E+00  1.97368E+00  1.67305E+00  1.46629E+00  1.19763E+00  9.66899E-01
  4590.0698242188     2.55697E+00  2.53852E+00  2.26946E+00  1.97060E+00  1.66216E+00  1.45298E+00  1.18040E+00  9.48964E-01
  4591.1201171875     2.54300E+00  2.51849E+00  2.24488E+00  1.93685E+00  1.62275E+00  1.40664E+00  1.13131E+00  8.99007E-01
  4592.1801757812     2.53887E+00  2.51031E+00  2.22937E+00  1.91534E+00  1.59555E+00  1.37298E+00  1.09739E+00  8.64515E-01
  4593.2402343750     2.55566E+00  2.52734E+00  2.24825E+00  1.93469E+00  1.60970E+00  1.38196E+00  1.09980E+00  8.60853E-01
  4594.2998046875     2.56781E+00  2.53397E+00  2.26346E+00  1.95313E+00  1.62762E+00  1.39348E+00  1.10238E+00  8.57397E-01
  4595.3598632812     2.56465E+00  2.52116E+00  2.25331E+00  1.94422E+00  1.62035E+00  1.38042E+00  1.08847E+00  8.45821E-01
  4596.4101562500     2.57371E+00  2.52409E+00  2.25492E+00  1.94499E+00  1.62042E+00  1.38024E+00  1.09044E+00  8.49100E-01
  4597.4702148438     2.59070E+00  2.53694E+00  2.26860E+00  1.95820E+00  1.63072E+00  1.39334E+00  1.10251E+00  8.58832E-01
  4598.5297851562     2.59972E+00  2.54916E+00  2.28241E+00  1.97364E+00  1.64341E+00  1.41038E+00  1.11923E+00  8.75147E-01
  4599.5898437500     2.58621E+00  2.54530E+00  2.27476E+00  1.96548E+00  1.63478E+00  1.40312E+00  1.11469E+00  8.73429E-01
  4600.6499023438     2.55694E+00  2.52894E+00  2.25474E+00  1.94293E+00  1.61113E+00  1.37671E+00  1.09104E+00  8.51335E-01
  4601.7099609375     2.55327E+00  2.53781E+00  2.26920E+00  1.95978E+00  1.62547E+00  1.39292E+00  1.10793E+00  8.64712E-01
  4602.7700195312     2.57036E+00  2.54627E+00  2.28491E+00  1.97934E+00  1.64257E+00  1.41290E+00  1.12756E+00  8.80549E-01
  4603.8300781250     2.58171E+00  2.53757E+00  2.27753E+00  1.97405E+00  1.64013E+00  1.40922E+00  1.12330E+00  8.76800E-01
  4604.8901367188     2.57668E+00  2.52690E+00  2.26262E+00  1.95828E+00  1.62991E+00  1.39418E+00  1.10733E+00  8.63186E-01
  4605.9501953125     2.57114E+00  2.53531E+00  2.26991E+00  1.96469E+00  1.63864E+00  1.40126E+00  1.11199E+00  8.67100E-01
  4607.0097656250     2.59132E+00  2.57124E+00  2.30888E+00  2.00740E+00  1.68115E+00  1.45229E+00  1.16250E+00  9.14232E-01
  4608.0698242188     2.63066E+00  2.60982E+00  2.35285E+00  2.06053E+00  1.73253E+00  1.51495E+00  1.22914E+00  9.80656E-01
  4609.1298828125     2.64921E+00  2.62034E+00  2.36940E+00  2.08366E+00  1.75561E+00  1.54254E+00  1.25881E+00  1.01279E+00
  4610.1899414062     2.64073E+00  2.59736E+00  2.34679E+00  2.05810E+00  1.73173E+00  1.51646E+00  1.23337E+00  9.87918E-01
  4611.2500000000     2.62334E+00  2.56671E+00  2.31242E+00  2.01675E+00  1.69130E+00  1.47173E+00  1.18948E+00  9.44225E-01
  4612.3198242188     2.60328E+00  2.54988E+00  2.29527E+00  1.99609E+00  1.66967E+00  1.44715E+00  1.16317E+00  9.19563E-01
  4613.3798828125     2.59229E+00  2.54515E+00  2.29264E+00  1.99401E+00  1.66687E+00  1.44296E+00  1.15822E+00  9.14726E-01
  4614.4399414062     2.60141E+00  2.55040E+00  2.30136E+00  2.00635E+00  1.68576E+00  1.46634E+00  1.18529E+00  9.42713E-01
  4615.5000000000     2.59344E+00  2.54268E+00  2.29461E+00  2.00265E+00  1.68987E+00  1.47661E+00  1.20218E+00  9.64305E-01
  4616.5698242188     2.57583E+00  2.53013E+00  2.27869E+00  1.98975E+00  1.67769E+00  1.46950E+00  1.20194E+00  9.67845E-01
  4617.6298828125     2.56375E+00  2.51892E+00  2.26323E+00  1.97854E+00  1.66938E+00  1.46699E+00  1.20501E+00  9.71550E-01
  4618.6899414062     2.52593E+00  2.48576E+00  2.22724E+00  1.94221E+00  1.63915E+00  1.43742E+00  1.17982E+00  9.48289E-01
  4619.7597656250     2.50682E+00  2.47790E+00  2.22500E+00  1.93807E+00  1.63549E+00  1.42975E+00  1.16954E+00  9.39804E-01
  4620.8198242188     2.54199E+00  2.51109E+00  2.27072E+00  1.98453E+00  1.68066E+00  1.47253E+00  1.20304E+00  9.68219E-01
  4621.8798828125     2.58631E+00  2.54149E+00  2.30543E+00  2.01919E+00  1.70777E+00  1.49373E+00  1.21400E+00  9.68488E-01
  4622.9501953125     2.61179E+00  2.56026E+00  2.31983E+00  2.03256E+00  1.71080E+00  1.49172E+00  1.20680E+00  9.54832E-01
  4624.0097656250     2.61273E+00  2.56226E+00  2.32015E+00  2.03086E+00  1.70998E+00  1.49245E+00  1.20820E+00  9.58604E-01
  4625.0800781250     2.58959E+00  2.53742E+00  2.29626E+00  2.00235E+00  1.68873E+00  1.47185E+00  1.18842E+00  9.42391E-01
  4626.1401367188     2.57687E+00  2.52916E+00  2.28757E+00  1.99414E+00  1.68047E+00  1.46186E+00  1.17632E+00  9.29850E-01
  4627.2099609375     2.56253E+00  2.52808E+00  2.28497E+00  1.99836E+00  1.68888E+00  1.47370E+00  1.19078E+00  9.47340E-01
  4628.2700195312     2.51277E+00  2.50093E+00  2.25226E+00  1.97146E+00  1.67035E+00  1.46205E+00  1.18888E+00  9.54314E-01
  4629.3398437500     2.47321E+00  2.48068E+00  2.22510E+00  1.94498E+00  1.63949E+00  1.43342E+00  1.16740E+00  9.38424E-01
  4630.4101562500     2.52124E+00  2.52069E+00  2.26910E+00  1.98732E+00  1.66686E+00  1.45850E+00  1.18797E+00  9.52591E-01
  4631.4702148438     2.58067E+00  2.55795E+00  2.31449E+00  2.03321E+00  1.70746E+00  1.49586E+00  1.21737E+00  9.74224E-01
  4632.5400390625     2.55877E+00  2.52669E+00  2.28180E+00  2.00146E+00  1.68117E+00  1.46571E+00  1.18588E+00  9.43728E-01
  4633.6098632812     2.50612E+00  2.47734E+00  2.22631E+00  1.94777E+00  1.63603E+00  1.42044E+00  1.14575E+00  9.09882E-01
  4634.6699218750     2.48805E+00  2.46900E+00  2.21633E+00  1.93946E+00  1.62869E+00  1.41490E+00  1.14396E+00  9.10830E-01
  4635.7402343750     2.50763E+00  2.49210E+00  2.24183E+00  1.96191E+00  1.64291E+00  1.42779E+00  1.15366E+00  9.17403E-01
  4636.8100585938     2.52358E+00  2.49825E+00  2.24657E+00  1.95716E+00  1.63232E+00  1.41264E+00  1.13371E+00  8.92509E-01
  4637.8798828125     2.51932E+00  2.48636E+00  2.23318E+00  1.93806E+00  1.61325E+00  1.38874E+00  1.10631E+00  8.60360E-01
  4638.9399414062     2.51829E+00  2.48241E+00  2.23366E+00  1.93976E+00  1.61494E+00  1.38444E+00  1.09474E+00  8.43681E-01
  4640.0097656250     2.52598E+00  2.48619E+00  2.24474E+00  1.95435E+00  1.62807E+00  1.39287E+00  1.09738E+00  8.42982E-01
  4641.0800781250     2.54356E+00  2.50726E+00  2.26856E+00  1.98119E+00  1.65783E+00  1.42559E+00  1.13251E+00  8.81208E-01
  4642.1499023438     2.55457E+00  2.52891E+00  2.28634E+00  1.99807E+00  1.67851E+00  1.45230E+00  1.16484E+00  9.20449E-01
  4643.2202148438     2.54777E+00  2.52129E+00  2.27151E+00  1.97872E+00  1.65709E+00  1.43033E+00  1.14443E+00  9.02602E-01
  4644.2900390625     2.53731E+00  2.50126E+00  2.24502E+00  1.94849E+00  1.62716E+00  1.39808E+00  1.11211E+00  8.68067E-01
  4645.3598632812     2.51153E+00  2.46658E+00  2.20355E+00  1.90049E+00  1.58389E+00  1.35241E+00  1.06756E+00  8.20499E-01
  4646.4301757812     2.47793E+00  2.42500E+00  2.15481E+00  1.84272E+00  1.52917E+00  1.29434E+00  1.01311E+00  7.68027E-01
  4647.5000000000     2.46535E+00  2.41292E+00  2.13915E+00  1.82460E+00  1.50950E+00  1.27579E+00  1.00021E+00  7.62318E-01
  4648.5698242188     2.47796E+00  2.43909E+00  2.17116E+00  1.86609E+00  1.54662E+00  1.31695E+00  1.04299E+00  8.04470E-01
  4649.6401367188     2.50765E+00  2.47647E+00  2.22110E+00  1.92702E+00  1.60571E+00  1.37765E+00  1.09907E+00  8.53439E-01
  4650.7099609375     2.53396E+00  2.50318E+00  2.25760E+00  1.96873E+00  1.64912E+00  1.42355E+00  1.14123E+00  8.91644E-01
  4651.7797851562     2.54708E+00  2.51532E+00  2.27416E+00  1.98657E+00  1.66901E+00  1.44756E+00  1.16481E+00  9.14873E-01
  4652.8500976562     2.55039E+00  2.51502E+00  2.27554E+00  1.98775E+00  1.67465E+00  1.45596E+00  1.17328E+00  9.25143E-01
  4653.9199218750     2.52446E+00  2.48405E+00  2.23737E+00  1.94322E+00  1.63380E+00  1.41358E+00  1.13306E+00  8.89299E-01
  4654.9902343750     2.48352E+00  2.44984E+00  2.19475E+00  1.89690E+00  1.58715E+00  1.36452E+00  1.08809E+00  8.49023E-01
  4656.0698242188     2.45602E+00  2.43556E+00  2.17970E+00  1.88499E+00  1.57540E+00  1.35338E+00  1.08141E+00  8.48523E-01
  4657.1401367188     2.47271E+00  2.45646E+00  2.20401E+00  1.91558E+00  1.60497E+00  1.38567E+00  1.11753E+00  8.88523E-01
  4658.2099609375     2.53885E+00  2.51384E+00  2.26830E+00  1.98893E+00  1.67668E+00  1.46072E+00  1.19065E+00  9.56019E-01
  4659.2797851562     2.59601E+00  2.56327E+00  2.32677E+00  2.05452E+00  1.74356E+00  1.52961E+00  1.25451E+00  1.01140E+00
  4660.3598632812     2.59049E+00  2.55785E+00  2.32354E+00  2.05087E+00  1.73890E+00  1.52372E+00  1.24902E+00  1.00607E+00
  4661.4301757812     2.54736E+00  2.52040E+00  2.28063E+00  2.00394E+00  1.69197E+00  1.47337E+00  1.20018E+00  9.60713E-01
  4662.5000000000     2.49646E+00  2.47367E+00  2.22765E+00  1.94547E+00  1.64018E+00  1.41792E+00  1.14498E+00  9.08270E-01
  4663.5800781250     2.48031E+00  2.44667E+00  2.19923E+00  1.91338E+00  1.61346E+00  1.39007E+00  1.11778E+00  8.79501E-01
  4664.6499023438     2.49069E+00  2.43949E+00  2.19055E+00  1.90254E+00  1.60498E+00  1.38477E+00  1.11437E+00  8.73345E-01
  4665.7202148438     2.45921E+00  2.39535E+00  2.13296E+00  1.83705E+00  1.54051E+00  1.32181E+00  1.05687E+00  8.22163E-01
  4666.7998046875     2.40542E+00  2.33505E+00  2.05606E+00  1.74635E+00  1.44147E+00  1.21970E+00  9.59848E-01  7.32514E-01
  4667.8701171875     2.38900E+00  2.32565E+00  2.04684E+00  1.73053E+00  1.41732E+00  1.19374E+00  9.32323E-01  7.03986E-01
  4668.9501953125     2.40488E+00  2.36664E+00  2.10183E+00  1.79243E+00  1.48376E+00  1.26459E+00  1.00082E+00  7.72246E-01
  4670.0200195312     2.43614E+00  2.42133E+00  2.16825E+00  1.87245E+00  1.57036E+00  1.35769E+00  1.09522E+00  8.70487E-01
  4671.1000976562     2.47924E+00  2.45956E+00  2.21067E+00  1.92249E+00  1.62157E+00  1.40991E+00  1.14478E+00  9.15908E-01
  4672.1699218750     2.50008E+00  2.46562E+00  2.21807E+00  1.93092E+00  1.62818E+00  1.41245E+00  1.14220E+00  9.06589E-01
  4673.2500000000     2.49803E+00  2.45603E+00  2.21114E+00  1.92455E+00  1.61700E+00  1.39516E+00  1.12063E+00  8.80836E-01
  4674.3300781250     2.49741E+00  2.46165E+00  2.22300E+00  1.94014E+00  1.62730E+00  1.40091E+00  1.12089E+00  8.75516E-01
  4675.3999023438     2.51263E+00  2.49145E+00  2.25822E+00  1.98228E+00  1.66594E+00  1.44169E+00  1.16077E+00  9.09147E-01
  4676.4799804688     2.52882E+00  2.51156E+00  2.27568E+00  2.00354E+00  1.68780E+00  1.46900E+00  1.19420E+00  9.42573E-01
  4677.5600585938     2.51653E+00  2.49090E+00  2.24291E+00  1.96432E+00  1.65167E+00  1.43479E+00  1.16700E+00  9.20803E-01
  4678.6298828125     2.48986E+00  2.45594E+00  2.19786E+00  1.91023E+00  1.59842E+00  1.38009E+00  1.11607E+00  8.75357E-01
  4679.7099609375     2.47370E+00  2.43760E+00  2.18037E+00  1.89088E+00  1.57824E+00  1.35452E+00  1.08617E+00  8.46472E-01
  4680.7900390625     2.46771E+00  2.43501E+00  2.18374E+00  1.89614E+00  1.58085E+00  1.35138E+00  1.07409E+00  8.31616E-01
  4681.8701171875     2.47289E+00  2.44663E+00  2.20014E+00  1.91397E+00  1.59557E+00  1.36648E+00  1.08756E+00  8.40793E-01
  4682.9501953125     2.49386E+00  2.46562E+00  2.22725E+00  1.94471E+00  1.62913E+00  1.40431E+00  1.12928E+00  8.79314E-01
  4684.0200195312     2.50973E+00  2.47286E+00  2.24264E+00  1.96342E+00  1.65286E+00  1.43031E+00  1.15730E+00  9.05923E-01
  4685.1000976562     2.50927E+00  2.47158E+00  2.24068E+00  1.96304E+00  1.65262E+00  1.43052E+00  1.15691E+00  9.07001E-01
  4686.1801757812     2.50463E+00  2.47412E+00  2.23878E+00  1.96293E+00  1.64880E+00  1.42676E+00  1.15017E+00  9.02614E-01
  4687.2597656250     2.49700E+00  2.46601E+00  2.22994E+00  1.95309E+00  1.63898E+00  1.41433E+00  1.13374E+00  8.86845E-01
  4688.3398437500     2.49481E+00  2.45533E+00  2.21981E+00  1.93981E+00  1.62919E+00  1.40402E+00  1.12543E+00  8.79182E-01
  4689.4199218750     2.49542E+00  2.45503E+00  2.21594E+00  1.93461E+00  1.62570E+00  1.40280E+00  1.12902E+00  8.84659E-01
  4690.5000000000     2.48699E+00  2.45106E+00  2.20516E+00  1.92283E+00  1.61230E+00  1.39026E+00  1.11824E+00  8.76094E-01
  4691.5800781250     2.48295E+00  2.44436E+00  2.19495E+00  1.91081E+00  1.60003E+00  1.37757E+00  1.10542E+00  8.63956E-01
  4692.6601562500     2.49621E+00  2.44826E+00  2.20404E+00  1.92221E+00  1.61525E+00  1.39236E+00  1.11907E+00  8.75168E-01
  4693.7402343750     2.50839E+00  2.45682E+00  2.21901E+00  1.94148E+00  1.63640E+00  1.41416E+00  1.14174E+00  8.94692E-01
  4694.8198242188     2.52183E+00  2.47254E+00  2.23825E+00  1.96482E+00  1.65864E+00  1.43911E+00  1.17153E+00  9.22478E-01
  4695.8999023438     2.53222E+00  2.48353E+00  2.25182E+00  1.98173E+00  1.67639E+00  1.45980E+00  1.19570E+00  9.44663E-01
  4696.9799804688     2.51159E+00  2.45887E+00  2.22718E+00  1.95488E+00  1.65577E+00  1.43734E+00  1.17236E+00  9.20222E-01
  4698.0698242188     2.46327E+00  2.40820E+00  2.16962E+00  1.88716E+00  1.59087E+00  1.36796E+00  1.09996E+00  8.53224E-01
  4699.1499023438     2.44676E+00  2.39332E+00  2.14830E+00  1.86096E+00  1.55996E+00  1.33658E+00  1.06691E+00  8.26090E-01
  4700.2299804688     2.46104E+00  2.40651E+00  2.15793E+00  1.87375E+00  1.57011E+00  1.34950E+00  1.07962E+00  8.39795E-01
  4701.3100585938     2.46291E+00  2.40258E+00  2.14529E+00  1.86314E+00  1.56215E+00  1.34665E+00  1.07897E+00  8.37046E-01
  4702.3999023438     2.44002E+00  2.37640E+00  2.10534E+00  1.81977E+00  1.52013E+00  1.31226E+00  1.05148E+00  8.08195E-01
  4703.4799804688     2.43535E+00  2.38140E+00  2.11216E+00  1.82592E+00  1.52017E+00  1.31369E+00  1.05542E+00  8.13630E-01
  4704.5600585938     2.45736E+00  2.41883E+00  2.16472E+00  1.88364E+00  1.57436E+00  1.36340E+00  1.10089E+00  8.59146E-01
  4705.6401367188     2.46633E+00  2.43457E+00  2.18944E+00  1.91122E+00  1.60312E+00  1.38872E+00  1.12213E+00  8.78536E-01
  4706.7299804688     2.44342E+00  2.41442E+00  2.16489E+00  1.88293E+00  1.57664E+00  1.36205E+00  1.09636E+00  8.54860E-01
  4707.8100585938     2.41209E+00  2.38612E+00  2.13058E+00  1.84315E+00  1.53552E+00  1.32156E+00  1.06063E+00  8.28018E-01
  4708.8999023438     2.40799E+00  2.38133E+00  2.12999E+00  1.84262E+00  1.53177E+00  1.31703E+00  1.05607E+00  8.28418E-01
  4709.9799804688     2.43388E+00  2.40395E+00  2.16232E+00  1.88034E+00  1.57076E+00  1.35599E+00  1.09078E+00  8.58134E-01
  4711.0600585938     2.45541E+00  2.43496E+00  2.20232E+00  1.92755E+00  1.62531E+00  1.41202E+00  1.14497E+00  9.06147E-01
  4712.1499023438     2.42237E+00  2.43654E+00  2.20744E+00  1.93545E+00  1.64186E+00  1.42743E+00  1.15976E+00  9.18385E-01
  4713.2299804688     2.37045E+00  2.40306E+00  2.16762E+00  1.89067E+00  1.60012E+00  1.38340E+00  1.11982E+00  8.78686E-01
  4714.3198242188     2.37962E+00  2.38385E+00  2.13911E+00  1.85750E+00  1.56011E+00  1.34178E+00  1.08152E+00  8.41096E-01
  4715.4101562500     2.41856E+00  2.40944E+00  2.16510E+00  1.88766E+00  1.58668E+00  1.37067E+00  1.10777E+00  8.67430E-01
  4716.4902343750     2.45435E+00  2.44666E+00  2.21078E+00  1.94071E+00  1.64479E+00  1.43488E+00  1.16699E+00  9.27190E-01
  4717.5800781250     2.47636E+00  2.45973E+00  2.23263E+00  1.96641E+00  1.67419E+00  1.46783E+00  1.19616E+00  9.57598E-01
  4718.6601562500     2.48670E+00  2.46826E+00  2.24621E+00  1.98342E+00  1.68887E+00  1.48522E+00  1.21482E+00  9.79209E-01
  4719.7500000000     2.49537E+00  2.48194E+00  2.25925E+00  1.99938E+00  1.70366E+00  1.50280E+00  1.23435E+00  1.00180E+00
  4720.8398437500     2.49904E+00  2.47994E+00  2.25266E+00  1.99297E+00  1.69808E+00  1.49756E+00  1.22801E+00  9.94590E-01
  4721.9301757812     2.48920E+00  2.46153E+00  2.23199E+00  1.97081E+00  1.67789E+00  1.47422E+00  1.20241E+00  9.64434E-01
  4723.0097656250     2.48263E+00  2.45300E+00  2.22699E+00  1.96571E+00  1.67522E+00  1.46905E+00  1.19476E+00  9.52433E-01
  4724.1000976562     2.49914E+00  2.47414E+00  2.25363E+00  1.99594E+00  1.70597E+00  1.50151E+00  1.22775E+00  9.85089E-01
  4725.1899414062     2.50211E+00  2.47881E+00  2.26029E+00  2.00441E+00  1.71514E+00  1.51241E+00  1.24080E+00  1.00029E+00
  4726.2797851562     2.47217E+00  2.43974E+00  2.21797E+00  1.95616E+00  1.66876E+00  1.46229E+00  1.19064E+00  9.51979E-01
  4727.3598632812     2.42614E+00  2.38263E+00  2.15256E+00  1.87847E+00  1.58840E+00  1.37262E+00  1.09939E+00  8.63715E-01
  4728.4501953125     2.40173E+00  2.35518E+00  2.11801E+00  1.83640E+00  1.54042E+00  1.31924E+00  1.04641E+00  8.11964E-01
  4729.5400390625     2.39610E+00  2.35259E+00  2.11295E+00  1.83458E+00  1.53969E+00  1.32247E+00  1.05319E+00  8.18704E-01
  4730.6298828125     2.38563E+00  2.35076E+00  2.10932E+00  1.83702E+00  1.54617E+00  1.33620E+00  1.07315E+00  8.42537E-01
  4731.7202148438     2.39469E+00  2.37181E+00  2.13038E+00  1.86295E+00  1.57048E+00  1.36463E+00  1.10477E+00  8.76962E-01
  4732.8100585938     2.42626E+00  2.40728E+00  2.17115E+00  1.90607E+00  1.60895E+00  1.40177E+00  1.13818E+00  9.06100E-01
  4733.8999023438     2.45090E+00  2.42545E+00  2.19630E+00  1.93199E+00  1.63370E+00  1.42443E+00  1.15797E+00  9.18142E-01
  4734.9902343750     2.45665E+00  2.42290E+00  2.19326E+00  1.92791E+00  1.63426E+00  1.42723E+00  1.16832E+00  9.23942E-01
  4736.0800781250     2.43561E+00  2.39532E+00  2.15828E+00  1.88819E+00  1.59920E+00  1.39269E+00  1.14015E+00  8.95537E-01
  4737.1699218750     2.42176E+00  2.38172E+00  2.14474E+00  1.87515E+00  1.58890E+00  1.38355E+00  1.12779E+00  8.85262E-01
  4738.2597656250     2.44061E+00  2.40675E+00  2.18126E+00  1.92099E+00  1.63775E+00  1.43886E+00  1.17613E+00  9.36552E-01
  4739.3500976562     2.44583E+00  2.41689E+00  2.20139E+00  1.94615E+00  1.66269E+00  1.46531E+00  1.19708E+00  9.60973E-01
  4740.4399414062     2.43012E+00  2.40209E+00  2.18486E+00  1.92712E+00  1.63964E+00  1.43602E+00  1.16501E+00  9.30430E-01
  4741.5400390625     2.42931E+00  2.40471E+00  2.18406E+00  1.92601E+00  1.63778E+00  1.43182E+00  1.15819E+00  9.22462E-01
  4742.6298828125     2.44335E+00  2.42110E+00  2.20094E+00  1.94601E+00  1.66043E+00  1.45740E+00  1.18335E+00  9.46257E-01
  4743.7202148438     2.45226E+00  2.42740E+00  2.20787E+00  1.95411E+00  1.66851E+00  1.46753E+00  1.19515E+00  9.58635E-01
  4744.8100585938     2.44548E+00  2.41845E+00  2.19878E+00  1.94348E+00  1.65234E+00  1.45016E+00  1.17806E+00  9.44584E-01
  4745.9101562500     2.45012E+00  2.42461E+00  2.20446E+00  1.95044E+00  1.65901E+00  1.46034E+00  1.19059E+00  9.58544E-01
  4747.0000000000     2.45786E+00  2.43319E+00  2.20978E+00  1.95682E+00  1.67276E+00  1.47899E+00  1.21331E+00  9.81491E-01
  4748.0898437500     2.45178E+00  2.42682E+00  2.20008E+00  1.94546E+00  1.66746E+00  1.47316E+00  1.20941E+00  9.78373E-01
  4749.1899414062     2.45204E+00  2.42569E+00  2.20097E+00  1.94795E+00  1.66722E+00  1.47082E+00  1.20612E+00  9.73289E-01
  4750.2797851562     2.46169E+00  2.43201E+00  2.21024E+00  1.96016E+00  1.67395E+00  1.47679E+00  1.21114E+00  9.74130E-01
  4751.3701171875     2.45252E+00  2.42250E+00  2.19625E+00  1.94437E+00  1.65759E+00  1.45870E+00  1.19264E+00  9.55330E-01
  4752.4702148438     2.43261E+00  2.40518E+00  2.17145E+00  1.91489E+00  1.62906E+00  1.43030E+00  1.16420E+00  9.27519E-01
  4753.5600585938     2.41643E+00  2.38850E+00  2.15190E+00  1.89099E+00  1.60638E+00  1.40885E+00  1.14552E+00  9.07788E-01
  4754.6601562500     2.40194E+00  2.36640E+00  2.13266E+00  1.86999E+00  1.58972E+00  1.39264E+00  1.13456E+00  8.99939E-01
  4755.7500000000     2.39545E+00  2.35970E+00  2.12812E+00  1.86658E+00  1.58808E+00  1.39087E+00  1.13421E+00  9.04814E-01
  4756.8500976562     2.40219E+00  2.37245E+00  2.14492E+00  1.88677E+00  1.60333E+00  1.40447E+00  1.14272E+00  9.12210E-01
  4757.9399414062     2.41165E+00  2.39025E+00  2.17219E+00  1.91956E+00  1.63213E+00  1.43144E+00  1.16138E+00  9.24561E-01
